Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Título,Precio,Moneda,Tipo de vendedor,Con cámara de retroceso,Edad,Km promedio por año
Peugeot,2008,2021.0,1.6 Feline am20,Blanco,Nafta,5.0,Manual,1.6,SUV,56000,Peugeot 2008 1.6 Feline am20,21998.95,U$S,concesionaria,,3.0,18666.0
Peugeot,2008,2016.0,1.6 Feline,Gris oscuro,Nafta/GNC,5.0,Manual,1.6,SUV,102000,Peugeot 2008 1.6 Feline,14218.95,U$S,concesionaria,No,8.0,12750.0
Peugeot,2008,2021.0,1.6 Allure am20,Gris,Nafta,5.0,Manual,1.6,SUV,43000,Peugeot 2008 1.6 Allure am20,17400.0,U$S,particular,Sí,3.0,14333.0
Peugeot,2008,2020.0,1.6 Thp Sport Tip,Marrón,Nafta,5.0,Automática,1.6,SUV,45352,Peugeot 2008 1.6 Thp Sport Tip,18500.0,U$S,concesionaria,,4.0,11338.0
Peugeot,2008,2022.0,1.6 Thp Sport Tip,Blanco,Nafta,5.0,Automática,1.6,SUV,6000,Peugeot 2008 1.6 Thp Sport Tip,22500.0,U$S,concesionaria,,2.0,3000.0
Peugeot,2008,2019.0,1.6 Feline,Blanco,Nafta,5.0,Manual,1.6,SUV,48000,Peugeot 2008 1.6 Feline,14300.0,U$S,concesionaria,,5.0,9600.0
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,5.0,Manual,1.6,SUV,136000,Peugeot 2008 1.6 Thp Sport,13157.89,U$S,concesionaria,,7.0,19428.0
Peugeot,2008,2016.0,1.6 Thp Sport,Negro,Nafta,5.0,Manual,1.6,SUV,99000,Peugeot 2008 1.6 Thp Sport,10999.0,U$S,concesionaria,No,8.0,12375.0
Peugeot,2008,2017.0,1.6 Feline,,Nafta,5.0,Manual,1.6,SUV,100000,Peugeot 2008 1.6 Feline,14631.58,U$S,concesionaria,,7.0,14285.0
Peugeot,2008,2018.0,1.6 Feline,Gris,Nafta,5.0,Manual,1.6,SUV,51780,Peugeot 2008 1.6 Feline,17500.0,U$S,concesionaria,,6.0,8630.0
Peugeot,2008,2018.0,1.6 Allure,,Nafta,5.0,Manual,1.6,SUV,79000,Peugeot 2008 1.6 Allure,6473.68,U$S,concesionaria,,6.0,13166.0
Peugeot,2008,2016.0,1.6 Allure,,Nafta,5.0,Manual,1.6,SUV,72000,Peugeot 2008 1.6 Allure,13500.0,U$S,concesionaria,,8.0,9000.0
Peugeot,2008,2020.0,1.6 Allure,Blanco,Nafta,5.0,Manual,1.6,SUV,23603,Peugeot 2008 1.6 Allure,20000.0,U$S,tienda,,4.0,5900.0
Peugeot,2008,2020.0,1.6 Thp Sport Tip,Blanco,Nafta,5.0,Automática,1.6,SUV,61000,Peugeot 2008 1.6 Thp Sport Tip,20736.84,U$S,concesionaria,,4.0,15250.0
Peugeot,2008,2017.0,1.6 Thp In Concert,Plateado,Nafta,5.0,Manual,1.6,SUV,110000,Peugeot 2008 1.6 Thp In Concert,12526.32,U$S,concesionaria,No,7.0,15714.0
Peugeot,2008,2016.0,1.6 Thp Sport,Negro,Nafta,5.0,Manual,1.6,SUV,101000,Peugeot 2008 1.6 Thp Sport,12105.26,U$S,concesionaria,,8.0,12625.0
Peugeot,2008,2024.0,1.6 Feline,Gris,Nafta,5.0,Manual,1.6,SUV,0,Peugeot 2008 1.6 Feline,15789.47,U$S,concesionaria,,0.0,0.0
Peugeot,2008,2019.0,1.6 Feline,Negro,Nafta,5.0,Manual,1.6,SUV,49000,Peugeot 2008 1.6 Feline,18100.0,U$S,concesionaria,,5.0,9800.0
Peugeot,2008,2017.0,1.6 Allure Tip,Plateado,Nafta,5.0,Automática,1.6,SUV,58000,Peugeot 2008 1.6 Allure Tip,8421.05,U$S,tienda,,7.0,8285.0
Peugeot,2008,2020.0,1.6 Allure,,Nafta,5.0,Manual,1.6,SUV,120000,Peugeot 2008 1.6 Allure,18105.26,U$S,concesionaria,,4.0,30000.0
Peugeot,2008,2018.0,1.6 Feline,Blanco,Nafta,5.0,Manual,1.6,SUV,49500,Peugeot 2008 1.6 Feline,15671.58,U$S,concesionaria,,6.0,8250.0
Peugeot,2008,2021.0,1.6 Feline am20,,Nafta,5.0,Manual,1.6,SUV,55400,Peugeot 2008 1.6 Feline am20,20842.11,U$S,concesionaria,,3.0,18466.0
Peugeot,2008,2017.0,1.6 Feline,Gris,Nafta,5.0,Manual,1.6,SUV,90000,Peugeot 2008 1.6 Feline,7894.74,U$S,concesionaria,,7.0,12857.0
Peugeot,2008,2022.0,1.6 Feline,Negro,Nafta,5.0,Manual,1.6,SUV,44500,Peugeot 2008 1.6 Feline,23778.95,U$S,concesionaria,,2.0,22250.0
Peugeot,2008,2019.0,1.6 Feline,Blanco,Nafta,5.0,Manual,1.6,SUV,60000,Peugeot 2008 1.6 Feline,18105.26,U$S,concesionaria,,5.0,12000.0
Peugeot,2008,2019.0,1.6 Feline Tip,Blanco,Nafta,5.0,Automática,1.6,SUV,82000,Peugeot 2008 1.6 Feline Tip,18421.05,U$S,concesionaria,,5.0,16400.0
Peugeot,2008,2022.0,1.6 Thp Sport,Blanco,Nafta,5.0,Manual,1.6,SUV,25200,Peugeot 2008 1.6 Thp Sport,20700.0,U$S,concesionaria,,2.0,12600.0
Peugeot,2008,2022.0,1.6 Feline Tip,Blanco,Nafta,5.0,Automática,1.6,SUV,26235,Peugeot 2008 1.6 Feline Tip,22842.11,U$S,concesionaria,,2.0,13117.0
Peugeot,2008,2017.0,1.6 Allure,Gris,Nafta,5.0,Manual,1.6,SUV,75000,Peugeot 2008 1.6 Allure,13789.47,U$S,concesionaria,,7.0,10714.0
Peugeot,2008,2017.0,1.6 Feline,Plateado,Nafta,5.0,Manual,1.6,SUV,90000,Peugeot 2008 1.6 Feline,10526.32,U$S,concesionaria,,7.0,12857.0
Peugeot,2008,2020.0,1.6 Allure,Blanco,Nafta,5.0,Manual,1.6,SUV,36000,Peugeot 2008 1.6 Allure,17800.0,U$S,concesionaria,,4.0,9000.0
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,5.0,Manual,1.6,SUV,101000,Peugeot 2008 1.6 Thp Sport,12300.0,U$S,concesionaria,,7.0,14428.0
Peugeot,2008,2020.0,1.6 FELINE TIPTRONIC L19,Gris,Nafta,5.0,Automática,INYECCION MULTI PUNTO,SUV,49900,Peugeot 2008 1.6 FELINE TIPTRONIC L19,20842.11,U$S,tienda,Sí,4.0,12475.0
Peugeot,2008,2021.0,1.6 In Concert,Plateado,Nafta,5.0,Manual,1.6,SUV,29000,Peugeot 2008 1.6 In Concert,19789.47,U$S,concesionaria,,3.0,9666.0
Peugeot,2008,2024.0,1.6 Feline Tip,Blanco,Nafta,5.0,Automática,1.6,SUV,0,Peugeot 2008 1.6 Feline Tip,16410.53,U$S,concesionaria,,0.0,0.0
Peugeot,2008,2021.0,1.6 Allure,Blanco,Nafta/GNC,4.0,Manual,1.6,SUV,48000,Peugeot 2008 1.6 Allure,9472.63,U$S,concesionaria,No,3.0,16000.0
Peugeot,2008,2018.0,1.6 Allure,Marrón,Nafta,5.0,Manual,1.6,SUV,99000,Peugeot 2008 1.6 Allure,16700.0,U$S,concesionaria,,6.0,16500.0
Peugeot,2008,2021.0,1.6 Feline,Plateado,Nafta,5.0,Manual,1.6,SUV,40000,Peugeot 2008 1.6 Feline,20842.11,U$S,concesionaria,,3.0,13333.0
Peugeot,2008,2022.0,1.6 Feline Tip,Blanco,Nafta,5.0,Automática,1.6,SUV,21000,Peugeot 2008 1.6 Feline Tip,22500.0,U$S,concesionaria,,2.0,10500.0
Peugeot,2008,2019.0,1.6 Feline,Blanco,Nafta,5.0,Manual,1.6,SUV,54000,Peugeot 2008 1.6 Feline,17000.0,U$S,concesionaria,,5.0,10800.0
Peugeot,2008,2023.0,1.6 Feline Tip,Gris,Nafta,5.0,Automática,1.6,SUV,0,Peugeot 2008 1.6 Feline Tip,16631.58,U$S,concesionaria,,1.0,0.0
Peugeot,2008,2017.0,1.6 Thp Sport,Gris,Nafta,5.0,Manual,1.6,SUV,95800,Peugeot 2008 1.6 Thp Sport,15250.53,U$S,concesionaria,,7.0,13685.0
Peugeot,2008,2018.0,1.6 Allure,Negro,Nafta,5.0,Manual,1.6,SUV,43474,Peugeot 2008 1.6 Allure,14736.84,U$S,tienda,,6.0,7245.0
Peugeot,2008,2019.0,1.6 Feline,Plateado,Nafta,5.0,Manual,1.6,SUV,79000,Peugeot 2008 1.6 Feline,17368.42,U$S,concesionaria,,5.0,15800.0
Peugeot,2008,2020.0,1.6 Feline,Blanco,Nafta,5.0,Manual,1.6,SUV,45745,Peugeot 2008 1.6 Feline,20000.0,U$S,tienda,,4.0,11436.0
Peugeot,2008,2021.0,1.6 Feline Tip,Plateado,Nafta,5.0,Automática,1.6,SUV,42000,Peugeot 2008 1.6 Feline Tip,19300.0,U$S,concesionaria,,3.0,14000.0
Peugeot,2008,2021.0,1.6 Allure,Rojo,Nafta,5.0,Manual,1.6,SUV,21300,Peugeot 2008 1.6 Allure,17900.0,U$S,concesionaria,,3.0,7100.0
Peugeot,2008,2022.0,1.6 Feline Tip,Rojo,Nafta,5.0,Automática,1.6,SUV,24000,Peugeot 2008 1.6 Feline Tip,23052.63,U$S,concesionaria,,2.0,12000.0
Peugeot,2008,2019.0,1.6 Crossway,Blanco,Nafta,5.0,Manual,1.6,SUV,90000,Peugeot 2008 1.6 Crossway,18198.95,U$S,concesionaria,,5.0,18000.0
Peugeot,2008,2020.0,1.6 In Concert Tiptronic,Plateado,Nafta,5.0,Automática,1.6,SUV,31908,Peugeot 2008 1.6 In Concert Tiptronic,21684.21,U$S,concesionaria,,4.0,7977.0
Peugeot,2008,2018.0,1.6 Allure,Blanco,Nafta,5.0,Manual,1.6,SUV,78000,Peugeot 2008 1.6 Allure,14800.0,U$S,concesionaria,,6.0,13000.0
Peugeot,2008,2018.0,1.6 Thp Sport,Negro,Nafta,5.0,Manual,1.6,SUV,77000,Peugeot 2008 1.6 Thp Sport,18420.0,U$S,concesionaria,No,6.0,12833.0
Peugeot,2008,2021.0,1.6 Thp Sport am20,Gris,Nafta,5.0,Manual,1.6,SUV,38000,Peugeot 2008 1.6 Thp Sport am20,19500.0,U$S,concesionaria,Sí,3.0,12666.0
Peugeot,2008,2018.0,1.6 Thp Sport,Rojo,Nafta,5.0,Manual,1.6,SUV,87000,Peugeot 2008 1.6 Thp Sport,7052.63,U$S,concesionaria,,6.0,14500.0
Peugeot,2008,2018.0,1.6 Thp Sport,Rojo,Nafta,5.0,Manual,1.6,SUV,87000,Peugeot 2008 1.6 Thp Sport,15252.53,U$S,concesionaria,,6.0,14500.0
Peugeot,2008,2018.0,1.6 Feline Tip,Blanco,Nafta,5.0,Automática,1.6,SUV,43000,Peugeot 2008 1.6 Feline Tip,17894.74,U$S,concesionaria,,6.0,7166.0
Peugeot,2008,2022.0,1.6 Thp Sport Tip,Blanco,Nafta,5.0,Automática,1.6,SUV,20000,Peugeot 2008 1.6 Thp Sport Tip,19000.0,U$S,concesionaria,Sí,2.0,10000.0
Peugeot,2008,2022.0,1.6 Thp Sport Tip,Blanco,Nafta,5.0,Automática,1.6,SUV,20000,Peugeot 2008 1.6 Thp Sport Tip,20000.0,U$S,concesionaria,Sí,2.0,10000.0
Peugeot,2008,2017.0,1.6 Thp Sport,Gris,Nafta,5.0,Manual,1.6,SUV,77000,Peugeot 2008 1.6 Thp Sport,15263.16,U$S,concesionaria,Sí,7.0,11000.0
Peugeot,2008,2016.0,1.6 Thp Sport,,Nafta,5.0,Manual,1.6,SUV,57000,Peugeot 2008 1.6 Thp Sport,13500.0,U$S,concesionaria,,8.0,7125.0
Peugeot,2008,2016.0,1.6 Allure,,Nafta,5.0,Manual,1.6,SUV,89500,Peugeot 2008 1.6 Allure,12000.0,U$S,concesionaria,,8.0,11187.0
Peugeot,2008,2017.0,1.6 Allure Tip,Gris,Nafta,5.0,Automática,1.6,SUV,44000,Peugeot 2008 1.6 Allure Tip,14500.0,U$S,particular,,7.0,6285.0
Peugeot,2008,2016.0,1.6 Thp Sport,Blanco,Nafta,5.0,Manual,1.6,SUV,74500,Peugeot 2008 1.6 Thp Sport,13157.89,U$S,concesionaria,,8.0,9312.0
Peugeot,2008,2017.0,1.6 Thp Sport,Negro,Nafta,5.0,Manual,1.6,SUV,148500,Peugeot 2008 1.6 Thp Sport,14210.53,U$S,concesionaria,,7.0,21214.0
Peugeot,2008,2017.0,1.6 Allure,,Nafta,5.0,Manual,1.6,SUV,66000,Peugeot 2008 1.6 Allure,14947.37,U$S,particular,,7.0,9428.0
Peugeot,2008,2022.0,1.6 Thp Sport Tip,,Nafta,5.0,Automática,1.6,SUV,41000,Peugeot 2008 1.6 Thp Sport Tip,23263.16,U$S,concesionaria,,2.0,20500.0
Peugeot,2008,2021.0,1.6 Thp Sport Tip,Rojo,Nafta,5.0,Automática,1.6,SUV,54000,Peugeot 2008 1.6 Thp Sport Tip,20947.37,U$S,concesionaria,Sí,3.0,18000.0
Peugeot,2008,2018.0,1.6 Feline,Blanco,Nafta,5.0,Manual,1.6,SUV,70000,Peugeot 2008 1.6 Feline,15800.0,U$S,concesionaria,,6.0,11666.0
Peugeot,2008,2018.0,1.6 Allure,Blanco,Nafta,5.0,Manual,1.6,SUV,30190,Peugeot 2008 1.6 Allure,14842.11,U$S,tienda,,6.0,5031.0
Peugeot,2008,2019.0,1.6 Crossway,,Nafta,5.0,Manual,1.6,SUV,1300,Peugeot 2008 1.6 Crossway,18000.0,U$S,concesionaria,,5.0,260.0
Peugeot,2008,2019.0,1.6 Crossway,Blanco,Nafta,5.0,Manual,1.6,SUV,98000,Peugeot 2008 1.6 Crossway,18800.0,U$S,concesionaria,Sí,5.0,19600.0
Peugeot,2008,2022.0,1.6 Feline Tip,,Nafta,5.0,Automática,1.6,SUV,5000,Peugeot 2008 1.6 Feline Tip,23900.0,U$S,concesionaria,,2.0,2500.0
Peugeot,2008,2017.0,1.6 Feline,Blanco,Nafta,5.0,Manual,1.6,SUV,53000,Peugeot 2008 1.6 Feline,15700.0,U$S,particular,,7.0,7571.0
Peugeot,2008,2019.0,1.6 Allure,,Nafta,5.0,Manual,1.6,SUV,100000,Peugeot 2008 1.6 Allure,17842.11,U$S,concesionaria,,5.0,20000.0
Peugeot,2008,2017.0,1.6 Feline Tip,,Nafta,5.0,Automática,1.6,SUV,13000,Peugeot 2008 1.6 Feline Tip,16700.0,U$S,concesionaria,,7.0,1857.0
Peugeot,2008,2018.0,1.6 Allure Tip,,Nafta,5.0,Automática,1.6,SUV,80000,Peugeot 2008 1.6 Allure Tip,12900.0,U$S,concesionaria,,6.0,13333.0
Peugeot,2008,2020.0,1.6 Allure am20,,Nafta,5.0,Manual,1.6,SUV,50000,Peugeot 2008 1.6 Allure am20,18947.37,U$S,concesionaria,,4.0,12500.0
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,5.0,Manual,1.6,SUV,68000,Peugeot 2008 1.6 Thp Sport,16315.79,U$S,concesionaria,,7.0,9714.0
Peugeot,2008,2016.0,1.6 Feline,,Nafta,5.0,Manual,1.6,SUV,82000,Peugeot 2008 1.6 Feline,13480.0,U$S,concesionaria,,8.0,10250.0
Peugeot,2008,2016.0,1.6 Allure Tip,Negro,Nafta,5.0,Automática,1.6,SUV,67000,Peugeot 2008 1.6 Allure Tip,13684.11,U$S,concesionaria,,8.0,8375.0
Peugeot,2008,2021.0,1.6 Feline Tip,,Nafta,5.0,Automática,1.6,SUV,48000,Peugeot 2008 1.6 Feline Tip,19894.74,U$S,concesionaria,,3.0,16000.0
Peugeot,2008,2020.0,1.6 Thp Sport am20,Gris,Nafta,5.0,Manual,1.6,SUV,65000,Peugeot 2008 1.6 Thp Sport am20,19157.89,U$S,concesionaria,,4.0,16250.0
Peugeot,2008,2020.0,Allure 1.6,,Nafta/GNC,5.0,Manual,1.6,SUV,85000,Peugeot 2008 Allure 1.6,19263.16,U$S,concesionaria,,4.0,21250.0
Peugeot,2008,2018.0,1.6 Feline,Blanco,Nafta,5.0,Manual,1.6,SUV,104000,Peugeot 2008 1.6 Feline,14000.0,U$S,concesionaria,,6.0,17333.0
Peugeot,2008,2022.0,1.6 Feline Tip,Blanco,Nafta,5.0,Automática,1.6,SUV,50000,Peugeot 2008 1.6 Feline Tip,18842.11,U$S,concesionaria,,2.0,25000.0
Peugeot,2008,2017.0,1.6 Thp Sport,,Nafta,5.0,Manual,1.6,SUV,70200,Peugeot 2008 1.6 Thp Sport,13673.58,U$S,concesionaria,,7.0,10028.0
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,5.0,Manual,1.6,SUV,90000,Peugeot 2008 1.6 Thp Sport,13000.0,U$S,concesionaria,,7.0,12857.0
Peugeot,2008,2022.0,1.6 Feline Tip,,Nafta,5.0,Automática,1.6,SUV,7000,Peugeot 2008 1.6 Feline Tip,26315.68,U$S,concesionaria,,2.0,3500.0
Peugeot,2008,2018.0,1.6 Feline,Blanco,Nafta,5.0,Manual,1.6,SUV,100000,Peugeot 2008 1.6 Feline,16736.84,U$S,concesionaria,,6.0,16666.0
Peugeot,2008,2018.0,1.6 Thp Sport,Blanco,Nafta,5.0,Manual,1.6,SUV,98518,Peugeot 2008 1.6 Thp Sport,16315.79,U$S,concesionaria,,6.0,16419.0
Peugeot,2008,2020.0,1.6 Thp Sport Tip,Blanco,Nafta,5.0,Automática,1.6,SUV,72100,Peugeot 2008 1.6 Thp Sport Tip,20210.53,U$S,concesionaria,,4.0,18025.0
Peugeot,2008,2020.0,1.6 Allure am20,,Nafta,5.0,Manual,1.6,SUV,35000,Peugeot 2008 1.6 Allure am20,18421.05,U$S,concesionaria,,4.0,8750.0
Peugeot,2008,2019.0,1.6 Thp Sport,Gris,Nafta,5.0,Manual,1.6,SUV,48000,Peugeot 2008 1.6 Thp Sport,17368.42,U$S,concesionaria,,5.0,9600.0
Peugeot,2008,2019.0,1.6 Allure,Blanco,Nafta,5.0,Manual,1.6,SUV,73000,Peugeot 2008 1.6 Allure,18500.0,U$S,concesionaria,,5.0,14600.0
Peugeot,2008,2018.0,1.6 Allure,,Nafta,5.0,Manual,1.6,SUV,50000,Peugeot 2008 1.6 Allure,15578.95,U$S,concesionaria,,6.0,8333.0
Peugeot,2008,2016.0,1.6 Allure Tip,,Nafta,5.0,Automática,1.6,SUV,50000,Peugeot 2008 1.6 Allure Tip,13800.0,U$S,concesionaria,,8.0,6250.0
Peugeot,2008,2018.0,1.6 Allure,,Nafta,5.0,Manual,1.6,SUV,68000,Peugeot 2008 1.6 Allure,16631.58,U$S,concesionaria,,6.0,11333.0
Peugeot,2008,2019.0,1.6 Feline Tip,Blanco,Nafta,5.0,Automática,1.6,SUV,20000,Peugeot 2008 1.6 Feline Tip,17894.74,U$S,concesionaria,Sí,5.0,4000.0
Peugeot,2008,2016.0,1.6 Allure,Rojo,Nafta,5.0,Manual,1.6,SUV,70000,Peugeot 2008 1.6 Allure,14210.53,U$S,particular,,8.0,8750.0
Peugeot,2008,2017.0,1.6 Feline,Marrón,Nafta,5.0,Manual,1.6,SUV,85000,Peugeot 2008 1.6 Feline,15263.16,U$S,concesionaria,,7.0,12142.0
Peugeot,2008,2016.0,1.6 Feline,Gris,Nafta,5.0,Manual,1.6,SUV,82000,Peugeot 2008 1.6 Feline,12000.0,U$S,concesionaria,,8.0,10250.0
Peugeot,2008,2018.0,1.6 Allure,Gris,Nafta,5.0,Manual,1.6,SUV,70500,Peugeot 2008 1.6 Allure,15789.47,U$S,tienda,,6.0,11750.0
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,5.0,Manual,1.6,SUV,70000,Peugeot 2008 1.6 Thp Sport,14526.32,U$S,particular,Sí,7.0,10000.0
Peugeot,2008,2018.0,1.6 Allure Tip,,Nafta,5.0,Automática,1.6,SUV,85000,Peugeot 2008 1.6 Allure Tip,13900.0,U$S,concesionaria,,6.0,14166.0
Peugeot,2008,2020.0,1.6 In Concert Tiptronic,Gris,Nafta,5.0,Automática,1.6,SUV,59800,Peugeot 2008 1.6 In Concert Tiptronic,20526.32,U$S,concesionaria,,4.0,14950.0
Peugeot,2008,2016.0,1.6 Thp Sport,,Nafta,5.0,Manual,1.6,SUV,107700,Peugeot 2008 1.6 Thp Sport,13684.21,U$S,concesionaria,,8.0,13462.0
Peugeot,2008,2017.0,1.6 Active,Gris,Nafta,5.0,Manual,1.6,SUV,100000,Peugeot 2008 1.6 Active,9900.0,U$S,concesionaria,,7.0,14285.0
Peugeot,2008,2016.0,1.6 Feline,Plateado,Nafta,5.0,Manual,1.6,SUV,163000,Peugeot 2008 1.6 Feline,13157.89,U$S,concesionaria,,8.0,20375.0
Peugeot,2008,2016.0,1.6 Active,Plateado,Nafta,5.0,Manual,1.6,SUV,136000,Peugeot 2008 1.6 Active,14210.53,U$S,concesionaria,,8.0,17000.0
Peugeot,2008,2017.0,1.6 Thp Sport,Rojo,Nafta,5.0,Manual,1.6,SUV,90000,Peugeot 2008 1.6 Thp Sport,13000.0,U$S,concesionaria,,7.0,12857.0
Peugeot,2008,2016.0,1.6 Allure,Gris,Nafta,5.0,Manual,1.6,SUV,89366,Peugeot 2008 1.6 Allure,13684.21,U$S,concesionaria,,8.0,11170.0
Peugeot,2008,2020.0,1.6 Feline Tip am20,Gris,Nafta,5.0,Automática,1.6,SUV,23000,Peugeot 2008 1.6 Feline Tip am20,20000.0,U$S,concesionaria,Sí,4.0,5750.0
Peugeot,2008,2019.0,1.6 Feline,,Nafta,5.0,Manual,1.6,SUV,66000,Peugeot 2008 1.6 Feline,18421.05,U$S,concesionaria,,5.0,13200.0
Peugeot,2008,2017.0,1.6 Allure,Negro,Nafta,5.0,Manual,1.6,SUV,95000,Peugeot 2008 1.6 Allure,14600.0,U$S,particular,,7.0,13571.0
Peugeot,2008,2017.0,1.6 Feline,Blanco,Nafta,5.0,Manual,1.6,SUV,114000,Peugeot 2008 1.6 Feline,12500.0,U$S,concesionaria,,7.0,16285.0
Peugeot,2008,2022.0,1.6 Allure am20,Rojo,Nafta,5.0,Manual,1.6,SUV,36000,Peugeot 2008 1.6 Allure am20,20000.0,U$S,concesionaria,,2.0,18000.0
Peugeot,2008,2022.0,1.6 Feline Tip,Gris,Nafta,5.0,Automática,1.6,SUV,50000,Peugeot 2008 1.6 Feline Tip,23684.21,U$S,concesionaria,,2.0,25000.0
Peugeot,2008,2020.0,1.6 Allure,Gris,Nafta,5.0,Manual,1.6,SUV,49000,Peugeot 2008 1.6 Allure,19000.0,U$S,concesionaria,,4.0,12250.0
Peugeot,2008,2017.0,1.6 Allure Tip,Blanco,Nafta,5.0,Automática,1.6,SUV,53000,Peugeot 2008 1.6 Allure Tip,13157.89,U$S,concesionaria,,7.0,7571.0
Peugeot,2008,2017.0,1.6 Allure Tip,Blanco,Nafta,5.0,Automática,1.6,SUV,37000,Peugeot 2008 1.6 Allure Tip,14900.0,U$S,concesionaria,,7.0,5285.0
Peugeot,2008,2016.0,1.6 Feline,,Nafta,5.0,Manual,1.6,SUV,98000,Peugeot 2008 1.6 Feline,13800.0,U$S,particular,,8.0,12250.0
Peugeot,2008,2016.0,1.6 Allure,Rojo,Nafta,5.0,Manual,1.6,SUV,128000,Peugeot 2008 1.6 Allure,10000.0,U$S,particular,,8.0,16000.0
Peugeot,2008,2020.0,1.6 Feline am20,,Nafta,5.0,Manual,1.6,SUV,56000,Peugeot 2008 1.6 Feline am20,19473.68,U$S,particular,,4.0,14000.0
Peugeot,2008,2019.0,1.6 Allure,Blanco,Nafta,5.0,Manual,1.6,SUV,45000,Peugeot 2008 1.6 Allure,19473.68,U$S,tienda,,5.0,9000.0
Peugeot,2008,2019.0,1.6 Thp Sport,,Nafta,5.0,Manual,1.6,SUV,95000,Peugeot 2008 1.6 Thp Sport,17789.47,U$S,concesionaria,,5.0,19000.0
Peugeot,2008,2021.0,1.6 Feline,Rojo,Nafta,5.0,Manual,1.6,SUV,44000,Peugeot 2008 1.6 Feline,20526.32,U$S,concesionaria,Sí,3.0,14666.0
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,5.0,Manual,1.6,SUV,70000,Peugeot 2008 1.6 Thp Sport,14526.32,U$S,concesionaria,,7.0,10000.0
Peugeot,2008,2021.0,1.6 ALLURE L19,Blanco,Nafta,5.0,Manual,INYECCION MULTI PUNTO,SUV,58462,Peugeot 2008 1.6 ALLURE L19,20400.0,U$S,tienda,Sí,3.0,19487.0
Peugeot,2008,2022.0,1.6 Feline Tiptronic,Gris,Nafta,5.0,Automática,INYECCION MULTI PUNTO,SUV,32960,Peugeot 2008 1.6 Feline Tiptronic,24800.0,U$S,tienda,Sí,2.0,16480.0
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,5.0,Manual,1.6,SUV,70000,Peugeot 2008 1.6 Thp Sport,12631.58,U$S,concesionaria,,7.0,10000.0
Peugeot,2008,2017.0,1.6 ALLURE TIPTRONIC L16,Blanco,Nafta,5.0,Automática,INYECCION MULTI PUNTO,SUV,73459,Peugeot 2008 1.6 ALLURE TIPTRONIC L16,16231.58,U$S,tienda,,7.0,10494.0
Peugeot,2008,2016.0,1.6 Allure,Gris,Nafta,5.0,Manual,1.6,SUV,95000,Peugeot 2008 1.6 Allure,14210.53,U$S,concesionaria,,8.0,11875.0
Peugeot,2008,2018.0,1.6 FELINE L16,Blanco,Nafta,5.0,Manual,INYECCION MULTI PUNTO,SUV,87000,Peugeot 2008 1.6 FELINE L16,18989.47,U$S,tienda,,6.0,14500.0
Peugeot,2008,2018.0,1.6 FELINE TIPTRONIC L17,Plata,Nafta,5.0,Automática,INYECCION MULTI PUNTO,SUV,84640,Peugeot 2008 1.6 FELINE TIPTRONIC L17,18463.16,U$S,tienda,,6.0,14106.0
Peugeot,2008,2018.0,1.6 Active,Blanco,Nafta,5.0,Manual,1.6,SUV,88003,Peugeot 2008 1.6 Active,15105.26,U$S,concesionaria,,6.0,14667.0
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,5.0,Manual,1.6,SUV,92000,Peugeot 2008 1.6 Thp Sport,13157.89,U$S,concesionaria,,7.0,13142.0
Peugeot,2008,2016.0,1.6 Feline,Blanco,Nafta,5.0,Manual,1.6,SUV,132195,Peugeot 2008 1.6 Feline,12631.58,U$S,concesionaria,,8.0,16524.0
Peugeot,2008,2016.0,1.6 Feline,Gris,Nafta,5.0,Manual,1.6,SUV,94870,Peugeot 2008 1.6 Feline,14000.0,U$S,concesionaria,,8.0,11858.0
Peugeot,2008,2024.0,1.6 Feline Tip,Plateado,Nafta,5.0,Automática,1.6,SUV,0,Peugeot 2008 1.6 Feline Tip,14526.32,U$S,concesionaria,,0.0,0.0
Peugeot,2008,2017.0,1.6 Allure,,Nafta,5.0,Manual,1.6,SUV,70000,Peugeot 2008 1.6 Allure,12900.0,U$S,concesionaria,,7.0,10000.0
Peugeot,2008,2021.0,1.6 Thp Sport Tip,,Nafta,5.0,Automática,1.6,SUV,40000,Peugeot 2008 1.6 Thp Sport Tip,22105.26,U$S,concesionaria,,3.0,13333.0
Peugeot,2008,2020.0,1.6 Feline Tip,Blanco,Nafta,5.0,Automática,1.6,SUV,74000,Peugeot 2008 1.6 Feline Tip,20000.0,U$S,concesionaria,No,4.0,18500.0
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,5.0,Manual,1.6,SUV,98500,Peugeot 2008 1.6 Thp Sport,13684.21,U$S,tienda,Sí,7.0,14071.0
